Time,Company,Price,Volume,Market Cap
2024-04-19 10:26:54,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:27:08,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:27:08,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:27:08,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:27:08,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:27:08,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:27:08,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:27:22,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:27:22,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:27:22,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:27:22,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:27:22,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:27:22,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:27:36,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:27:36,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:27:36,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:27:36,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:27:36,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:27:36,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:27:49,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:27:49,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:27:49,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:27:49,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:27:49,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:27:49,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:28:04,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:28:04,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:28:04,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:28:04,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:28:04,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:28:04,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:28:18,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:28:18,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:28:18,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:28:18,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:28:18,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:28:18,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:28:32,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:28:32,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:28:32,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:28:32,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:28:32,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:28:32,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:28:46,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:28:46,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:28:46,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:28:46,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:28:46,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:28:46,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:29:00,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:29:00,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:29:00,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:29:00,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:29:00,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:29:00,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:29:13,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:29:13,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:29:13,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:29:13,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:29:13,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:29:13,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:29:27,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:29:27,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:29:27,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:29:27,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:29:27,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:29:27,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:29:41,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:29:41,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:29:41,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:29:41,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:29:41,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:29:41,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:29:55,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:29:55,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:29:55,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:29:55,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:29:55,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:29:55,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:30:09,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:30:09,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:30:09,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:30:09,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:30:09,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:30:09,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:30:23,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:30:23,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:30:23,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:30:23,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:30:23,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:30:23,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:30:37,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:30:37,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:30:37,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:30:37,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:30:37,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:30:37,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:30:51,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:30:51,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:30:51,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:30:51,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:30:51,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:30:51,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:31:05,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:31:05,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:31:05,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:31:05,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:31:05,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:31:05,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:31:18,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:31:18,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:31:18,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:31:18,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:31:18,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:31:18,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:31:32,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:31:32,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:31:32,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:31:32,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:31:32,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:31:32,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:31:46,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:31:46,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:31:46,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:31:46,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:31:46,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:31:46,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:32:00,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:32:00,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:32:00,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:32:00,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:32:00,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:32:00,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:32:14,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:32:14,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:32:14,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:32:14,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:32:14,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:32:14,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:32:28,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:32:28,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:32:28,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:32:28,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:32:28,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:32:28,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
